Quantity,Discount,Sales,Category_Office Supplies,Category_Technology,Segment_Corporate,Segment_Home Office
2,0.0,641.96,False,False,False,False
2,0.0,18.28,True,False,True,False
3,0.0,207.0,False,True,True,False
5,0.0,32.35,True,False,True,False
1,0.0,7.71,True,False,True,False
2,0.0,40.3,True,False,True,False
7,0.0,34.58,False,False,True,False
7,0.2,32.76,True,False,False,False
3,0.2,544.008,False,False,False,True
3,0.0,59.94,True,False,False,True
4,0.0,23.92,True,False,False,True
1,0.0,4.28,True,False,False,True
5,0.7,32.07,True,False,False,False
2,0.2,24.0,False,True,False,False
1,0.5,35.49,False,False,False,False
2,0.2,47.984,False,True,False,False
3,0.0,186.69,True,False,True,False
2,0.2,17.456,True,False,False,False
2,0.2,348.928,False,False,False,False
4,0.0,143.96,True,False,False,False
1,0.0,15.42,True,False,False,False
8,0.0,43.04,True,False,False,False
3,0.0,332.94,False,False,False,False
5,0.2,1363.96,False,True,False,False
2,0.0,9.96,True,False,False,False
4,0.0,21.72,True,False,False,False
7,0.0,20.16,True,False,False,False
7,0.0,132.79,True,False,True,False
2,0.0,12.96,True,False,True,False
7,0.0,21.56,True,False,True,False
5,0.2,283.92,False,False,False,False
1,0.0,22.23,False,False,True,False
2,0.2,215.968,False,True,True,False
9,0.0,355.32,True,False,True,False
2,0.0,12.96,True,False,True,False
2,0.0,18.28,False,False,False,False
3,0.2,43.176,True,False,False,False
4,0.2,1983.968,False,True,False,False
2,0.0,28.4,False,False,False,False
3,0.0,149.97,False,True,False,False
4,0.0,11.52,True,False,False,False
5,0.0,1298.55,False,False,False,False
4,0.0,213.92,True,False,False,False
2,0.0,25.78,False,True,False,False
2,0.0,18.28,False,False,False,False
7,0.0,1399.93,False,True,False,False
8,0.0,51.84,True,False,True,False
1,0.2,5.344,True,False,False,False
8,0.2,41.472,True,False,False,False
3,0.7,3.168,True,False,False,False
5,0.3,1228.465,False,False,False,False
3,0.7,31.086,True,False,False,False
4,0.2,335.52,True,False,False,False
3,0.0,239.97,False,True,False,False
2,0.0,9.82,True,False,False,False
4,0.0,67.8,False,True,False,False
3,0.0,167.97,False,True,False,False
7,0.0,35.0,True,False,False,False
4,0.0,37.24,True,False,False,False
2,0.0,15.28,True,False,False,False
2,0.0,301.96,False,False,False,False
3,0.0,180.66,True,False,False,False
2,0.0,191.98,False,True,False,False
1,0.0,65.99,False,True,False,False
2,0.2,35.216,True,False,True,False
2,0.2,23.696,True,False,True,False
1,0.5,265.475,False,True,True,False
4,0.8,51.184,True,False,False,False
2,0.2,9.664,True,False,False,True
3,0.2,21.072,False,True,True,False
3,0.0,60.45,True,False,True,False
4,0.0,11.52,True,False,True,False
4,0.2,186.048,False,False,True,False
4,0.2,37.44,True,False,True,False
4,0.2,26.976,True,False,True,False
2,0.0,11.36,True,False,True,False
2,0.0,14.62,True,False,True,False
7,0.0,83.72,False,True,False,False
3,0.0,287.94,False,False,False,False
4,0.2,48.896,False,False,False,False
7,0.0,115.36,False,True,True,False
2,0.0,5.16,True,False,True,False
6,0.0,38.88,True,False,True,False
6,0.0,185.88,True,False,False,False
2,0.0,44.46,False,False,False,False
3,0.0,242.94,True,False,False,False
2,0.0,39.96,True,False,False,False
10,0.0,102.3,True,False,False,False
2,0.0,21.36,True,False,False,False
1,0.0,7.61,True,False,False,True
2,0.0,7.16,True,False,False,True
2,0.0,7.36,True,False,False,False
2,0.0,23.1,True,False,False,False
6,0.2,191.472,False,True,True,False
2,0.2,5.248,True,False,True,False
2,0.2,59.184,False,True,True,False
1,0.0,2.89,True,False,True,False
1,0.0,51.94,False,False,True,False
4,0.2,15.936,True,False,True,False
6,0.7,44.91,True,False,True,False
5,0.7,1141.47,True,False,False,True
3,0.4,280.782,False,True,False,True
3,0.0,34.44,True,False,False,False
2,0.0,11.36,True,False,False,False
7,0.2,106.344,True,False,False,False
5,0.2,192.16,True,False,False,False
3,0.0,322.59,False,False,False,True
1,0.0,29.99,False,True,False,True
3,0.0,371.97,False,True,False,True
4,0.7,5.892,True,False,False,True
3,0.2,68.472,True,False,False,True
5,0.1,1242.9,False,False,False,True
2,0.0,30.84,True,False,False,False
4,0.0,13.48,True,False,False,False
5,0.0,31.4,False,False,False,True
2,0.0,17.46,False,False,False,False
3,0.2,13.944,True,False,True,False
12,0.0,83.76,True,False,False,False
7,0.0,37.66,True,False,False,True
6,0.0,34.68,True,False,True,False
5,0.0,149.95,False,True,False,False
3,0.2,51.312,True,False,False,False
1,0.0,4.54,True,False,False,True
4,0.0,15.92,True,False,False,True
8,0.0,543.92,False,True,False,True
7,0.0,155.82,True,False,True,False
3,0.2,70.008,True,False,True,False
2,0.2,15.648,True,False,False,False
7,0.0,103.6,True,False,False,False
8,0.0,46.96,True,False,True,False
2,0.7,8.904,True,False,True,False
5,0.2,10.44,True,False,False,False
4,0.8,18.336,True,False,False,False
3,0.2,323.976,False,True,False,False
3,0.0,20.04,True,False,False,False
2,0.0,64.96,True,False,False,False
2,0.0,12.96,True,False,False,False
4,0.2,323.136,False,False,False,False
7,0.0,90.93,False,True,False,False
3,0.2,52.776,True,False,False,False
4,0.0,1199.8,False,True,False,True
7,0.0,1928.78,False,True,False,True
2,0.0,352.38,True,False,False,True
6,0.0,22.2,False,False,False,True
1,0.0,46.94,False,False,True,False
9,0.0,143.73,False,True,True,False
2,0.3,99.918,False,False,True,False
4,0.3,797.944,False,False,True,False
3,0.8,8.568,True,False,True,False
3,0.2,149.352,True,False,True,False
1,0.2,12.992,True,False,True,False
2,0.0,24.56,True,False,False,False
3,0.0,85.14,False,True,False,False
1,0.0,21.99,False,True,False,False
5,0.0,406.6,True,False,False,False
2,0.2,841.568,True,False,True,False
3,0.2,15.552,True,False,False,False
5,0.2,252.0,False,True,False,False
4,0.0,46.2,True,False,False,True
2,0.0,28.84,True,False,False,True
3,0.2,14.592,True,False,False,False
3,0.2,89.856,True,False,False,False
3,0.2,13.872,True,False,False,False
3,0.2,12.192,True,False,False,False
8,0.2,45.056,True,False,False,True
6,0.7,29.718,True,False,False,True
3,0.2,15.552,True,False,False,True
2,0.2,447.696,True,False,False,True
1,0.0,159.99,False,True,True,False
2,0.0,12.96,True,False,True,False
4,0.0,134.48,True,False,True,False
2,0.0,17.12,True,False,True,False
2,0.2,6.096,True,False,True,False
4,0.2,1114.272,False,False,True,False
5,0.0,32.4,True,False,False,False
3,0.0,540.57,True,False,False,False
5,0.2,167.76,True,False,False,False
3,0.5,393.165,False,False,False,False
7,0.2,516.488,False,False,False,True
6,0.2,1007.232,False,False,False,True
12,0.4,2065.32,False,False,False,True
3,0.2,15.552,True,False,False,True
6,0.2,25.344,True,False,False,True
4,0.2,25.472,False,False,False,False
2,0.2,27.168,True,False,False,False
2,0.32,78.8528,False,False,False,False
5,0.0,173.8,True,False,False,False
1,0.2,29.592,False,True,False,False
2,0.7,4.752,True,False,False,False
3,0.2,15.552,True,False,False,False
2,0.0,204.6,False,False,False,False
2,0.2,321.568,False,False,True,False
2,0.0,6.24,True,False,False,True
2,0.0,21.88,True,False,True,False
2,0.2,4.608,True,False,False,False
2,0.0,9.82,True,False,False,True
3,0.0,35.97,True,False,False,True
2,0.0,12.96,True,False,False,True
4,0.0,191.6,True,False,False,True
3,0.0,8.64,True,False,False,True
3,0.0,501.81,True,False,False,True
6,0.2,127.104,False,False,False,False
3,0.4,124.2,False,True,False,False
2,0.7,18.588,True,False,False,False
3,0.2,30.072,True,False,False,False
7,0.0,160.93,False,True,False,True
3,0.2,75.792,True,False,False,True
2,0.7,1.08,True,False,False,False
2,0.1,3059.982,False,True,True,False
2,0.7,3.282,True,False,False,False
3,0.0,34.02,True,False,True,False
6,0.1,599.292,False,False,False,False
1,0.2,3.392,True,False,False,False
2,0.2,559.984,False,True,False,False
5,0.2,603.92,False,False,False,False
2,0.2,7.968,True,False,False,True
4,0.2,27.968,True,False,False,True
3,0.4,336.51,False,True,False,True
2,0.8,1.112,True,False,False,False
5,0.0,520.05,False,False,True,False
3,0.0,17.97,True,False,True,False
5,0.2,1166.92,False,False,False,True
2,0.2,14.624,True,False,False,False
3,0.0,10.23,True,False,False,False
5,0.0,154.9,True,False,False,False
7,0.0,2715.93,True,False,True,False
3,0.0,617.97,False,True,True,False
1,0.0,10.67,True,False,False,False
3,0.0,36.63,True,False,False,False
5,0.0,24.1,False,False,False,False
7,0.0,33.11,False,False,False,False
2,0.0,44.02,True,False,False,True
7,0.0,2309.65,False,True,False,False
7,0.4,1090.782,False,False,False,False
3,0.0,19.44,True,False,False,False
3,0.0,484.65,True,False,False,False
3,0.2,115.296,True,False,False,False
3,0.2,7.08,True,False,False,False
3,0.7,4.401,True,False,False,False
5,0.0,44.75,True,False,False,False
2,0.2,95.984,False,True,False,False
4,0.0,151.72,False,False,False,False
3,0.0,155.25,False,False,False,False
1,0.0,14.03,True,False,False,False
13,0.0,1618.37,False,False,False,False
1,0.0,99.6,False,True,False,False
5,0.0,32.4,True,False,False,True
2,0.0,13.96,False,False,True,False
3,0.0,155.82,False,False,True,False
5,0.0,124.95,False,True,True,False
5,0.0,601.65,True,False,True,False
3,0.0,22.74,True,False,False,False
3,0.0,1267.53,False,False,False,False
8,0.0,1379.92,False,True,False,False
2,0.2,6.208,True,False,False,False
2,0.2,11.808,True,False,False,True
3,0.2,15.552,True,False,False,True
3,0.2,63.312,True,False,False,True
2,0.4,15.588,False,True,False,True
5,0.0,177.2,True,False,True,False
3,0.0,197.97,False,True,True,False
3,0.0,854.94,False,False,True,False
9,0.0,124.11,False,False,True,False
5,0.0,14.4,True,False,True,False
3,0.2,15.696,True,False,False,False
2,0.7,2.628,True,False,False,False
3,0.7,14.427,True,False,False,False
2,0.0,86.62,False,False,False,True
3,0.2,36.624,True,False,False,False
7,0.2,23.968,True,False,False,False
3,0.2,28.728,True,False,False,False
4,0.0,697.16,False,False,False,True
2,0.0,31.86,False,True,False,False
3,0.2,722.352,False,False,False,False
5,0.2,8.84,True,False,True,False
9,0.8,58.464,True,False,True,False
14,0.3,254.604,False,False,False,True
5,0.2,1363.96,False,True,False,False
3,0.2,102.36,False,False,False,False
12,0.2,1113.504,False,True,False,False
1,0.0,99.99,False,True,False,False
2,0.2,168.464,False,False,True,False
2,0.2,6.72,True,False,True,False
9,0.2,282.888,False,False,True,False
2,0.0,11.16,True,False,False,True
2,0.0,108.4,False,False,False,True
3,0.2,82.344,True,False,False,True
4,0.2,9.088,True,False,False,True
4,0.2,19.936,True,False,True,False
2,0.2,65.568,True,False,True,False
3,0.2,4.416,True,False,False,True
2,0.3,107.772,False,False,False,False
3,0.2,45.216,True,False,True,False
7,0.2,10.416,True,False,True,False
3,0.2,7.872,True,False,True,False
3,0.4,118.782,False,True,True,False
1,0.2,1.448,True,False,True,False
5,0.7,55.47,True,False,True,False
4,0.2,194.848,False,False,False,False
1,0.2,1.744,True,False,False,False
4,0.7,25.176,True,False,False,True
7,0.0,19.46,True,False,False,True
3,0.2,29.472,True,False,False,True
2,0.2,8.64,True,False,False,False
5,0.7,6.27,True,False,False,False
7,0.7,4.368,True,False,False,False
2,0.2,31.984,False,True,False,False
7,0.0,40.88,True,False,False,True
2,0.0,119.96,True,False,False,False
3,0.0,31.44,True,False,False,False
1,0.2,6.88,True,False,False,False
4,0.0,19.92,True,False,True,False
9,0.0,1106.91,False,False,True,False
8,0.4,836.592,False,False,False,False
1,0.0,26.38,True,False,False,False
2,0.0,362.92,True,False,False,False
7,0.0,4899.93,False,True,False,False
1,0.0,6.48,True,False,False,False
3,0.2,71.976,False,True,True,False
1,0.0,3.15,True,False,True,False
2,0.2,31.984,False,False,True,False
2,0.2,71.984,False,True,True,False
9,0.0,120.15,True,False,False,False
2,0.2,219.184,False,True,False,False
5,0.0,28.9,True,False,False,True
2,0.0,355.96,True,False,False,True
7,0.2,348.208,True,False,False,True
7,0.7,35.784,True,False,False,True
5,0.2,447.84,False,False,True,False
4,0.0,7.04,True,False,False,True
3,0.0,8.73,False,False,False,True
1,0.0,29.29,False,True,False,True
3,0.0,8.64,True,False,False,True
3,0.8,2.694,True,False,False,False
3,0.8,2.934,True,False,False,False
3,0.0,22.92,True,False,False,False
6,0.2,100.704,True,False,False,False
2,0.6,2.328,False,False,False,False
5,0.8,10.78,True,False,False,False
12,0.2,58.368,True,False,False,False
3,0.2,40.968,True,False,False,False
5,0.2,71.96,False,True,False,False
2,0.2,10.368,True,False,False,False
2,0.8,1.192,True,False,False,False
2,0.2,46.672,True,False,False,False
1,0.15,119.833,False,False,False,False
2,0.0,119.98,False,True,False,False
2,0.0,6.3,True,False,True,False
5,0.0,279.9,True,False,False,False
5,0.0,619.95,False,True,False,False
2,0.0,4.36,True,False,False,False
2,0.0,15.28,True,False,False,False
7,0.0,699.93,False,True,False,False
7,0.0,22.96,True,False,False,False
4,0.0,38.6,False,False,False,False
3,0.0,6.63,True,False,False,False
3,0.0,23.34,True,False,False,False
3,0.0,1067.94,False,False,False,False
1,0.0,10.16,True,False,False,True
6,0.0,101.88,True,False,False,True
4,0.0,343.92,False,False,False,False
1,0.0,40.99,True,False,False,False
5,0.0,63.9,True,False,False,False
3,0.0,19.44,True,False,True,False
4,0.2,124.608,True,False,False,True
3,0.2,7.56,True,False,False,True
3,0.2,85.224,True,False,False,False
8,0.0,287.52,True,False,True,False
2,0.0,37.68,True,False,True,False
2,0.0,19.98,True,False,True,False
7,0.0,20.58,True,False,True,False
2,0.0,17.38,True,False,True,False
2,0.0,204.6,False,False,False,False
4,0.0,8.72,True,False,False,False
1,0.0,6.48,True,False,False,False
2,0.2,686.32,False,True,False,False
1,0.0,62.18,True,False,False,False
2,0.1,644.076,True,False,False,False
2,0.0,5.84,True,False,False,False
2,0.0,12.76,True,False,False,False
1,0.0,10.95,False,True,False,False
2,0.0,599.98,False,True,False,False
6,0.2,8.352,False,False,True,False
2,0.0,3.64,True,False,True,False
7,0.2,159.768,True,False,True,False
2,0.0,122.48,True,False,False,True
7,0.0,2244.48,False,False,False,True
3,0.0,62.31,True,False,False,True
2,0.0,455.1,False,False,False,True
1,0.2,195.184,False,False,True,False
3,0.0,362.94,True,False,False,False
2,0.0,11.54,True,False,False,False
3,0.0,53.94,True,False,False,False
1,0.0,9.99,False,True,False,True
3,0.2,125.76,True,False,False,True
5,0.2,25.32,True,False,False,True
4,0.0,46.8,True,False,False,False
9,0.0,447.93,False,True,False,False
2,0.0,109.48,False,False,False,False
3,0.0,272.94,True,False,False,False
3,0.0,19.44,True,False,False,False
4,0.0,31.92,True,False,False,False
2,0.0,22.38,True,False,False,False
5,0.2,16.52,True,False,False,False
4,0.8,5.176,True,False,False,False
6,0.2,50.112,True,False,True,False
3,0.0,27.93,True,False,False,True
4,0.0,11.56,True,False,False,True
2,0.0,172.5,False,False,False,False
3,0.0,179.97,False,True,False,False
3,0.2,258.696,False,True,False,True
7,0.0,1322.93,False,True,False,False
2,0.0,3.76,True,False,False,False
1,0.2,21.744,True,False,False,False
5,0.2,7.92,False,True,False,False
7,0.2,12.096,True,False,True,False
6,0.0,485.88,True,False,True,False
4,0.0,25.92,True,False,True,False
2,0.0,197.58,True,False,True,False
4,0.0,81.92,True,False,False,True
8,0.2,889.536,False,True,False,True
3,0.2,892.224,False,False,False,True
4,0.0,223.92,True,False,False,True
4,0.0,23.12,True,False,False,True
3,0.2,15.552,True,False,True,False
4,0.2,15.712,False,False,True,False
2,0.2,24.672,True,False,True,False
1,0.2,55.968,False,False,True,False
9,0.2,431.928,False,True,False,False
4,0.3,95.984,False,False,False,False
4,0.8,1088.792,True,False,False,False
3,0.2,544.008,False,False,True,False
3,0.7,1.872,True,False,True,False
3,0.2,854.352,False,False,True,False
2,0.2,593.568,True,False,True,False
3,0.2,338.04,True,False,True,False
5,0.2,271.96,False,True,False,False
1,0.0,11.21,True,False,True,False
3,0.2,9.144,True,False,True,False
7,0.0,14.07,True,False,True,False
7,0.0,41.86,True,False,True,False
2,0.2,8.544,True,False,True,False
4,0.2,579.136,False,False,True,False
2,0.3,141.372,False,False,True,False
2,0.7,3.036,True,False,True,False
1,0.7,4.503,True,False,True,False
1,0.2,4.672,True,False,True,False
3,0.2,95.88,False,True,True,False
2,0.2,17.024,False,False,True,False
3,0.2,258.696,False,True,True,False
7,0.4,1931.958,False,True,True,False
9,0.0,249.75,True,False,False,True
8,0.2,255.936,False,True,False,True
3,0.0,113.79,False,False,False,False
1,0.0,78.15,False,True,False,False
1,0.2,1.728,True,False,False,False
4,0.0,40.56,True,False,False,False
3,0.0,182.94,True,False,False,False
2,0.0,193.86,True,False,False,False
2,0.0,15.28,True,False,False,False
1,0.0,8.73,False,False,False,False
2,0.0,5.68,True,False,False,False
2,0.0,2.78,True,False,False,False
2,0.0,79.96,True,False,False,False
2,0.4,839.988,False,True,True,False
3,0.2,47.952,False,False,False,False
5,0.7,37.425,True,False,False,False
2,0.2,63.968,False,False,False,False
3,0.2,165.048,False,False,False,False
1,0.0,12.35,False,False,False,False
1,0.0,40.97,True,False,False,False
2,0.0,22.96,True,False,False,False
4,0.0,22.0,False,True,False,True
3,0.2,398.352,True,False,False,False
4,0.0,8.72,True,False,False,False
9,0.0,48.69,True,False,False,False
6,0.2,764.688,False,False,False,False
12,0.2,3610.848,False,False,False,False
3,0.15,254.9745,False,False,False,False
6,0.0,38.82,True,False,False,False
9,0.1,1141.938,False,False,False,False
13,0.0,1704.56,True,False,False,False
2,0.0,3.2,True,False,False,False
4,0.0,1099.96,False,True,False,False
2,0.2,5.248,True,False,False,True
3,0.4,35.91,False,True,False,True
1,0.2,6.696,False,False,False,True
2,0.2,43.872,False,False,False,True
3,0.7,27.882,True,False,False,True
3,0.2,540.048,True,False,False,True
8,0.2,255.68,False,True,False,True
3,0.2,863.88,False,True,False,False
4,0.7,17.616,True,False,True,False
3,0.2,17.472,True,False,False,False
2,0.0,69.9,False,True,False,False
5,0.0,41.85,False,False,False,False
3,0.0,6.57,True,False,False,False
1,0.0,142.86,True,False,True,False
6,0.2,292.272,False,False,True,False
